cow_id,age,breed,feed_quantity,temperature,humidity,lactation_stage,milk_yield
7af80bed,8,Holstein,23.6,31.15,59.01,237,20.55
48529d18,10,Holstein,24.2,43.34,73.65,214,12.97
af2b2e61,6,Jersey,18.16,36.72,41.81,291,16.54
6541b993,8,Holstein,25.08,6.43,69.78,132,31.37
aee3a440,4,Jersey,23.06,28.09,84.45,305,15.42
f304f500,8,Holstein,22.73,20.31,42.57,35,29.91
b128a26e,4,Jersey,13.79,23.48,60.34,9,16.91
1ccc3839,4,Holstein,21.4,18.21,53.86,330,27.64
30ea8029,6,Holstein,25.9,10.75,62.02,334,25.68
fc773bd4,10,Holstein,28.95,10.24,57.22,384,18.69
16f9747b,8,Holstein,23.45,15.37,71.53,304,24.83
111ece9e,10,Holstein,19.26,25.45,46.52,82,27.11
85e06027,3,Jersey,17.38,36.62,51.62,364,11.85
0f00ac00,5,Jersey,17.71,18.31,49.34,307,17.9
af39d1cd,10,Holstein,21.17,-2.61,60.15,355,24.66
c88be577,8,Jersey,21.06,4.5,63.37,237,21.81
f59dad6c,6,Holstein,23.98,31.47,68.37,199,21.52
6e5147c6,9,Jersey,17.9,29.36,43.71,147,17.59
ed8d2ec5,9,Guernsey,10.0,33.97,28.78,101,13.53
8f3a83b3,2,Jersey,18.08,10.19,47.2,380,14.19
194b7a00,7,Holstein,24.55,17.12,61.69,15,28.57
85209343,7,Jersey,19.4,23.09,71.53,286,20.63
8a138717,5,Holstein,28.99,18.14,77.22,177,37.28
cd21ee11,5,Guernsey,19.79,17.09,70.2,15,22.64
c042e664,7,Holstein,18.5,24.61,76.52,266,19.64
0650b430,9,Holstein,23.79,16.78,54.66,246,28.63
dcd70884,8,Holstein,24.16,21.15,63.24,300,25.19
c8cd05f0,9,Holstein,23.82,23.24,80.15,347,20.12
cc751d7c,8,Holstein,22.3,12.57,45.48,170,29.02
743222cc,3,Holstein,26.45,32.94,45.42,70,26.57
36fff514,2,Jersey,22.13,29.11,53.37,183,16.62
84941a56,7,Jersey,18.65,13.47,60.55,340,16.76
7408ae6d,10,Jersey,20.47,24.66,76.13,279,14.12
682e4192,5,Jersey,25.4,10.37,35.89,47,29.04
a4d678e2,6,Jersey,17.55,20.58,76.03,51,25.86
158f6f0d,5,Holstein,19.93,33.15,62.23,290,20.83
5d7a3088,2,Holstein,26.48,22.44,56.17,249,26.27
f529d112,3,Holstein,12.54,22.69,68.22,273,23.71
d8ecbea7,7,Guernsey,20.12,17.26,77.69,85,18.79
69467142,2,Holstein,19.98,19.81,54.89,387,20.38
c21f5a94,7,Holstein,28.52,18.21,69.86,294,27.89
7ba386ea,6,Jersey,17.52,4.21,50.52,10,21.72
6c86152d,5,Holstein,22.93,30.86,59.09,197,25.53
aede3994,4,Holstein,26.94,4.84,61.55,259,33.17
1f7ae055,2,Jersey,19.37,20.66,62.21,121,20.8
8716129a,2,Holstein,27.79,14.57,55.64,394,23.13
e07ae2e6,2,Jersey,19.81,22.94,98.16,35,15.96
8c5b5bcf,9,Jersey,17.7,20.01,53.55,289,17.02
933d934f,5,Holstein,25.88,38.1,50.0,164,25.91
a1faf63a,5,Holstein,23.69,25.45,56.08,331,24.98
7c5f7df8,7,Holstein,24.6,14.61,63.65,98,32.35
b05ca9e6,7,Holstein,25.79,17.92,64.45,113,34.64
4be509d8,2,Holstein,26.38,38.34,42.12,236,19.7
08a31ef2,6,Holstein,24.27,10.31,51.03,198,33.66
2fe18380,6,Jersey,16.56,40.57,68.1,203,12.23
2e6a0357,9,Jersey,11.73,13.62,56.7,39,16.75
e553cf89,2,Guernsey,18.04,35.81,81.32,42,8.62
aa495571,8,Holstein,28.78,15.2,100.0,301,26.38
f9012033,4,Holstein,20.51,32.27,68.26,164,20.47
ba66ab4f,4,Jersey,15.43,30.9,61.05,86,16.49
38b8ba65,8,Jersey,18.51,6.38,69.78,11,20.72
dfd19e25,2,Holstein,25.77,14.06,67.24,284,27.15
e722c1ad,2,Holstein,25.61,32.54,48.18,338,16.77
5a4783e4,2,Holstein,23.09,21.13,57.14,346,24.72
c489ed5f,9,Holstein,22.16,25.54,50.36,302,20.29
2b93aaf4,4,Holstein,24.02,19.11,76.97,269,28.91
760566a5,8,Holstein,19.46,29.3,61.23,383,16.94
cc297981,4,Jersey,17.48,24.51,56.57,178,19.49
5f363cfa,4,Holstein,17.85,13.4,47.06,114,31.35
cc581000,9,Jersey,16.9,19.92,67.56,324,15.85
210c1c35,3,Holstein,25.93,19.02,62.32,35,34.66
931faa32,10,Jersey,17.42,28.55,67.64,177,15.41
c4f292da,9,Holstein,27.19,28.22,78.33,183,24.2
2c720d0f,4,Holstein,27.87,28.18,96.12,240,20.54
5d7e48f2,10,Holstein,22.93,35.75,56.08,140,18.32
3241ea94,6,Jersey,15.5,21.87,72.54,256,18.31
a3503119,3,Jersey,15.13,21.76,58.82,107,23.49
222434b4,8,Holstein,25.14,16.73,44.64,335,24.58
c21f5a94,7,Holstein,22.31,12.6,25.28,59,30.01
1dcda161,2,Holstein,21.95,24.17,30.46,322,22.19
5584c2ea,9,Holstein,21.07,16.27,59.58,219,23.96
ce152fd5,8,Holstein,25.16,19.7,66.54,129,32.98
ecf1d399,4,Guernsey,19.14,16.23,64.56,158,19.44
570fc171,10,Jersey,18.1,14.31,57.23,166,20.52
771a2044,6,Holstein,23.72,24.52,75.9,328,22.13
55dc17b6,3,Holstein,22.33,21.65,40.66,381,25.7
e163dc13,4,Holstein,23.27,34.68,71.09,255,22.73
25da42f9,3,Jersey,20.39,23.17,53.02,358,16.0
6201b548,2,Holstein,24.56,27.04,59.43,22,26.08
ee75bcfd,2,Holstein,22.41,20.7,38.7,396,17.6
8716129a,2,Holstein,24.61,22.17,64.19,244,27.34
5994fcbb,2,Holstein,24.51,15.73,86.12,110,31.86
931faa32,10,Jersey,17.02,21.92,41.52,343,14.7
c8cd05f0,9,Holstein,21.82,21.19,59.5,37,26.71
0d607dee,4,Holstein,29.28,20.32,86.27,100,37.57
094123a3,4,Holstein,25.06,17.96,64.5,219,31.11
32af7064,9,Jersey,16.07,19.92,47.02,129,18.7
0dbf2ea3,4,Holstein,23.64,16.58,38.91,22,34.4
1d750c3b,3,Jersey,21.96,22.18,68.56,290,17.79
14d54991,9,Guernsey,17.2,24.3,49.88,314,15.15
08a31ef2,6,Holstein,20.99,18.23,40.63,195,32.33
c54b0c6e,9,Holstein,22.49,19.95,70.47,203,26.2
3929e22c,4,Holstein,22.07,20.01,86.46,378,21.91
231b4e55,5,Holstein,20.49,29.97,51.0,359,22.48
12e3673b,7,Holstein,23.04,24.73,78.98,39,29.9
2b93aaf4,4,Holstein,21.5,35.35,72.04,371,18.99
53ffed8d,8,Holstein,26.96,2.06,53.53,2,26.19
e335f6a1,5,Holstein,22.49,3.67,41.42,249,32.32
65d28837,10,Holstein,22.0,28.78,53.1,162,23.08
fbb7dfb0,10,Holstein,21.01,27.15,59.6,218,20.11
3d2556c5,8,Holstein,25.1,13.31,68.18,309,25.16
0487ea2c,5,Guernsey,21.18,27.13,56.15,207,17.82
b95b34ed,2,Holstein,23.2,22.79,60.76,194,28.32
6e16c23e,7,Holstein,20.89,7.85,52.16,238,27.37
ece17d99,6,Holstein,24.63,10.62,57.81,214,30.91
22ce2131,8,Jersey,24.32,22.38,94.5,357,17.7
222434b4,8,Holstein,20.94,8.66,75.15,232,25.23
5d5d4c72,7,Holstein,22.7,31.22,20.0,101,30.7
ced8267a,9,Holstein,18.87,26.25,33.51,396,18.21
ebb98fa5,4,Jersey,22.42,24.41,30.81,270,20.22
d6b505d3,10,Holstein,23.56,15.58,57.97,213,25.79
cc751d7c,8,Holstein,22.21,8.79,67.67,236,28.3
d9af4e13,4,Holstein,25.16,19.91,92.71,98,32.96
ca9786d3,10,Jersey,17.46,22.95,55.17,339,14.51
03931153,8,Holstein,24.1,20.97,58.19,373,22.31
4e4ba70c,5,Jersey,21.04,8.46,74.49,242,26.07
aa90349f,2,Holstein,26.95,39.72,66.9,391,9.94
4a98aaa6,4,Jersey,21.41,29.25,30.83,185,20.61
1d5957a0,2,Holstein,26.2,32.29,75.97,181,20.49
6153d723,8,Guernsey,17.26,16.68,32.06,18,17.34
d58cb13e,3,Holstein,29.89,20.71,47.61,144,36.26
2ef76f85,8,Holstein,22.99,36.47,74.1,48,14.83
0822be16,8,Jersey,18.31,14.18,85.06,84,23.93
25da42f9,3,Jersey,17.02,19.93,49.61,270,20.26
1d9e3df7,9,Holstein,26.19,18.33,51.94,285,25.6
5f499d47,10,Holstein,16.53,12.25,54.67,294,20.63
a8bb131e,3,Holstein,21.26,27.06,55.7,391,18.29
90a44d56,10,Holstein,27.84,18.18,67.5,46,29.84
6fa32a3f,2,Holstein,28.3,21.9,54.35,54,33.0
e5340ffa,9,Holstein,26.83,36.48,71.2,55,15.11
93950794,7,Jersey,18.28,15.34,52.9,221,23.4
f0d19efb,3,Holstein,26.04,36.66,56.31,131,24.43
99a7f8a5,6,Jersey,14.86,21.7,82.58,323,19.37
226fb633,4,Holstein,26.6,33.58,46.97,174,25.73
c5a61c9d,7,Holstein,29.06,14.33,41.23,292,28.61
128c7b6f,5,Jersey,17.7,7.48,64.61,294,20.21
d09b871e,8,Jersey,13.83,30.33,35.23,217,16.15
8a91468a,10,Guernsey,14.91,19.71,74.18,2,11.63
7a2c4bdc,10,Holstein,18.55,19.63,81.52,300,20.82
bc59f022,7,Holstein,24.03,13.26,57.24,345,25.26
c8a89531,10,Jersey,23.05,-3.91,76.68,288,14.69
797d18f0,4,Holstein,27.9,19.64,67.48,180,33.98
5f363cfa,4,Holstein,22.52,13.46,74.26,287,30.23
48d3d936,6,Jersey,17.28,35.38,56.79,114,16.32
c29056af,2,Guernsey,14.09,2.66,57.6,382,12.87
d5e25ba1,2,Jersey,15.64,22.11,74.29,335,18.4
e6bb6da2,9,Holstein,23.79,22.21,57.86,354,19.29
c3b80014,7,Holstein,22.83,25.4,47.35,306,23.13
95da4d5e,3,Jersey,11.69,31.86,45.55,304,14.43
624e96cc,7,Jersey,19.12,25.11,74.16,190,16.59
63c1806f,6,Jersey,14.86,11.13,67.21,263,18.14
0325af37,6,Holstein,26.91,28.05,53.39,263,26.49
fd84a170,3,Jersey,14.26,5.03,75.78,182,20.53
d457cb54,2,Holstein,23.08,30.54,53.78,302,19.07
68630f18,6,Jersey,20.82,18.74,52.34,16,26.05
5ae48f21,9,Holstein,29.1,4.79,79.35,338,21.15
f89e43d6,7,Holstein,23.89,16.24,74.1,278,27.85
234c8d14,10,Jersey,14.02,7.08,58.1,318,15.22
eced317a,5,Jersey,23.71,15.76,38.77,110,26.29
4a98aaa6,4,Jersey,17.84,23.74,29.21,179,20.98
e553cf89,2,Guernsey,17.47,23.07,44.49,239,14.47
e7c26c99,2,Holstein,26.06,36.03,68.0,353,18.46
7ff9a8e3,8,Holstein,18.5,17.54,48.45,169,27.26
a69ecb99,10,Holstein,27.04,16.78,58.86,75,30.05
286e6f55,8,Jersey,18.04,21.96,44.86,241,19.25
a24a4f18,5,Jersey,18.73,16.26,56.51,69,24.07
c5a61c9d,7,Holstein,22.53,22.22,37.81,54,34.69
35e53e3c,3,Holstein,20.37,12.06,51.44,350,25.94
7113e7b2,5,Holstein,22.25,33.79,47.5,37,23.9
ba3f549f,5,Jersey,21.71,28.39,73.4,234,19.57
68a8cc7a,7,Holstein,26.85,16.66,60.83,314,28.37
2cc738db,4,Guernsey,22.82,17.53,55.24,73,24.9
bfd49f89,3,Holstein,27.66,22.29,56.59,307,27.34
44405761,3,Holstein,24.25,7.43,49.23,302,26.85
a80444be,7,Holstein,23.29,22.68,75.21,381,22.21
615d7894,4,Jersey,22.44,16.9,70.41,344,17.24
bc59f022,7,Holstein,23.96,31.15,55.43,78,24.27
078f9f22,3,Jersey,15.25,19.55,65.34,113,23.64
44405761,3,Holstein,23.58,13.76,56.03,283,28.47
624e96cc,7,Jersey,16.99,8.13,94.91,121,20.26
6a766243,2,Jersey,20.96,29.93,87.53,266,12.44
f9e65954,7,Guernsey,13.88,25.79,50.09,298,11.75
6ebdc760,2,Guernsey,14.91,41.05,89.57,286,8.12
58003dbb,2,Holstein,21.3,2.13,78.83,53,29.63
fef40155,7,Jersey,14.61,1.77,72.49,300,17.26
094123a3,4,Holstein,29.72,-1.28,38.32,162,35.44
c9023f1a,5,Holstein,25.48,15.56,80.32,314,28.4
bc196e0b,8,Guernsey,17.07,3.59,73.87,199,18.61
7d309052,7,Holstein,29.29,31.65,65.3,60,24.34
679df932,3,Holstein,22.09,36.2,47.84,46,21.45
5091babb,10,Holstein,25.55,10.26,82.22,275,22.09
5370e95f,2,Jersey,11.14,18.25,69.39,104,18.79
90a70313,10,Holstein,24.08,13.7,83.25,351,19.76
e4087503,4,Holstein,26.74,30.65,55.42,122,30.73
bfd49f89,3,Holstein,27.39,32.34,58.75,321,19.33
8cab37b9,6,Jersey,17.77,8.57,62.73,119,22.76
f6e79618,9,Jersey,16.74,17.03,63.4,226,19.02
113f95e8,7,Holstein,21.54,13.82,60.54,281,23.41
27a70a6d,10,Guernsey,20.35,20.51,61.7,13,18.89
c88be577,8,Jersey,21.88,45.0,58.36,112,10.89
2aeb49a7,5,Holstein,23.99,17.13,62.99,161,34.69
90a44d56,10,Holstein,29.28,21.78,50.11,272,21.39
128c7b6f,5,Jersey,20.25,5.65,42.22,330,17.43
87c92eda,4,Holstein,25.39,41.79,90.79,135,17.33
d6987e9a,2,Jersey,15.62,0.69,55.97,217,18.03
93950794,7,Jersey,11.8,11.03,49.24,15,16.02
d2fe08ff,2,Holstein,26.32,14.67,54.26,14,24.7
1a1365ce,3,Guernsey,18.47,29.55,45.59,186,14.77
f3ccddbc,9,Holstein,28.46,12.93,71.25,325,23.6
d965f27a,4,Holstein,26.35,11.41,59.07,166,35.57
bc94e47c,3,Guernsey,13.61,14.29,65.56,44,20.67
62c200fd,10,Jersey,16.13,19.98,68.4,68,19.12
548ef7c4,5,Jersey,15.34,20.03,45.71,163,26.83
679df932,3,Holstein,21.5,26.09,54.42,398,19.79
b89ae380,4,Holstein,22.27,18.07,57.0,387,24.13
d086b276,4,Holstein,22.51,10.23,78.1,258,28.13
fab0994f,9,Holstein,26.37,17.96,55.96,320,24.34
7076d813,7,Holstein,19.78,19.43,45.96,323,22.66
a1faf63a,5,Holstein,22.48,23.52,90.94,292,26.62
2cf89e82,5,Holstein,22.71,13.46,62.96,205,36.43
36584f45,9,Holstein,21.6,35.65,55.28,364,16.26
3c440596,7,Holstein,25.07,12.38,62.02,57,34.04
1a1365ce,3,Guernsey,17.73,3.3,49.17,92,23.07
ae4c5062,7,Jersey,23.92,8.46,41.5,12,20.57
d6b1c605,8,Jersey,21.34,5.79,47.21,261,19.74
ecf1d399,4,Guernsey,18.4,24.55,55.77,390,17.96
7ff6941e,2,Holstein,22.35,22.68,77.0,233,27.86
b5332e66,2,Holstein,24.32,11.55,53.3,186,30.68
ae17b137,2,Jersey,23.55,18.41,71.37,316,19.43
af6d31d9,7,Jersey,20.53,16.47,60.59,41,23.39
30d10efb,6,Holstein,26.2,20.04,71.98,321,27.41
acd43711,6,Holstein,26.8,21.24,69.2,391,25.88
635756e6,5,Holstein,25.57,11.23,41.83,363,25.99
0d3f468b,5,Holstein,21.79,26.55,58.56,311,26.77
d09b871e,8,Jersey,20.75,31.79,52.11,220,14.56
ac85d5f5,2,Holstein,23.04,22.58,37.84,295,24.71
280da6c2,9,Jersey,19.99,29.29,62.13,149,17.07
8c5b5bcf,9,Jersey,21.05,11.24,52.32,185,19.99
a2fea69b,7,Holstein,26.38,20.21,84.35,260,30.29
e57dad1a,4,Jersey,19.3,33.57,78.08,91,17.67
a1faf63a,5,Holstein,19.6,7.04,61.49,360,27.84
f47027f0,2,Jersey,20.18,13.21,61.1,242,20.49
5c05e7d7,8,Holstein,24.97,21.05,47.94,326,25.5
62af9490,3,Holstein,22.75,45.0,44.88,342,11.45
23ef4313,5,Jersey,21.83,16.09,60.85,182,23.7
2b1f389c,2,Jersey,18.07,10.74,42.37,176,18.78
15a40370,5,Holstein,23.81,9.42,75.79,124,37.38
3016be72,9,Holstein,25.49,20.81,37.69,176,28.15
0d3f468b,5,Holstein,24.47,31.37,69.99,374,21.04
13b12dbd,8,Holstein,27.25,18.17,90.57,85,33.9
808a1e32,4,Jersey,17.3,2.96,37.87,337,18.27
85209343,7,Jersey,18.19,30.4,55.76,358,14.29
4a98aaa6,4,Jersey,14.84,27.02,86.05,257,16.14
ce94048a,9,Holstein,24.22,25.4,59.24,125,25.91
8f9ec222,9,Jersey,18.2,23.97,52.58,68,21.55
2978e22c,9,Holstein,21.17,24.93,51.35,116,26.98
7f20516e,5,Jersey,18.28,3.48,41.78,3,21.09
6c6840da,2,Jersey,18.78,35.02,55.1,231,12.6
ff714fbf,10,Holstein,26.52,23.01,92.56,105,23.55
bba15172,6,Holstein,24.3,3.68,62.37,123,35.2
27cb4136,3,Holstein,25.52,10.04,64.77,141,36.08
295bdc03,2,Holstein,23.21,31.81,77.17,250,20.26
1c40dcf9,2,Holstein,27.13,8.16,65.54,287,27.09
52128e59,10,Holstein,21.86,18.26,52.46,16,26.02
0325af37,6,Holstein,20.66,18.45,50.27,51,33.74
bc196e0b,8,Guernsey,17.34,6.99,63.89,281,13.92
58073291,2,Holstein,24.74,29.83,50.68,295,22.89
8f9ec222,9,Jersey,20.72,9.13,65.75,172,21.57
ecc82138,6,Jersey,18.66,20.64,46.95,327,20.87
8b98e904,2,Jersey,13.76,17.99,63.01,173,17.39
ac85d5f5,2,Holstein,18.02,25.1,72.12,126,24.37
4918a0b1,4,Holstein,26.79,21.7,22.11,274,31.42
f33a5b94,9,Holstein,19.54,20.78,43.79,48,26.39
7113e7b2,5,Holstein,24.89,24.92,76.44,66,32.49
a1133681,2,Jersey,15.51,15.84,40.73,101,20.12
1d98879b,9,Holstein,24.42,33.0,46.99,182,19.38
0163afda,3,Holstein,21.25,16.68,82.99,313,24.86
059f2c88,6,Guernsey,15.87,17.55,65.86,247,20.82
8d9b3f8b,10,Holstein,27.01,25.39,56.41,350,17.45
8a950a9b,4,Holstein,25.05,11.36,81.87,105,35.68
8d3cc66a,7,Holstein,23.89,3.91,62.94,367,24.23
2f1c3aac,4,Holstein,24.44,20.55,78.0,77,35.75
b3930ef4,10,Jersey,18.32,28.42,58.26,355,13.14
d610ddcc,5,Holstein,25.41,14.23,40.95,50,38.22
34973157,4,Holstein,17.78,19.55,35.67,361,23.19
6df9a5ab,7,Jersey,18.24,15.65,64.75,398,15.08
c042e664,7,Holstein,23.53,19.03,81.58,90,34.35
c91d9238,7,Jersey,18.74,8.6,74.62,250,20.92
bb7eb191,3,Holstein,26.74,7.72,70.31,169,34.54
dba44c0b,9,Holstein,20.31,22.16,47.73,339,25.17
c29056af,2,Guernsey,17.88,8.71,64.47,329,17.04
36faadb2,4,Jersey,14.75,19.87,44.72,273,17.93
2c720d0f,4,Holstein,26.13,13.82,42.58,270,30.11
56a37335,9,Holstein,30.96,22.43,90.66,192,28.47
69976ccf,5,Holstein,21.15,15.34,68.2,262,29.73
a08803a3,4,Holstein,22.45,23.43,47.51,116,32.13
41eb970d,3,Jersey,22.25,16.89,60.29,124,25.76
0e1b2171,9,Holstein,29.49,19.29,86.83,220,29.33
d457cb54,2,Holstein,24.09,33.25,82.59,332,14.83
41c60422,2,Jersey,19.82,26.91,47.21,203,16.18
fef40155,7,Jersey,18.77,10.74,53.95,302,19.6
773ac735,9,Holstein,23.34,8.11,31.73,154,28.05
88c610ee,5,Holstein,20.4,22.59,59.09,284,26.09
d7390b70,3,Jersey,14.55,11.12,49.99,264,18.3
194b7a00,7,Holstein,30.33,26.28,56.77,342,21.14
548b5a5c,8,Guernsey,15.53,36.82,33.1,398,9.31
c759453a,5,Holstein,26.85,28.49,69.47,185,32.89
16464a0d,7,Jersey,24.59,32.06,82.41,242,13.41
2bc2fb50,8,Holstein,25.54,15.2,88.82,155,33.72
2fa3b99d,2,Holstein,22.2,23.2,63.79,176,26.33
07a75ae9,10,Holstein,23.85,32.0,64.26,364,13.03
d7b84b86,5,Holstein,19.65,9.67,48.62,112,33.23
83e1fd56,9,Guernsey,24.36,32.02,78.01,371,12.94
ae17b137,2,Jersey,19.39,27.76,65.02,280,13.14
68323bad,9,Holstein,25.58,40.13,71.33,170,13.02
1f4da6d4,9,Jersey,20.78,24.47,64.28,342,11.46
570fc171,10,Jersey,17.5,29.96,62.97,39,11.24
cc50d896,5,Holstein,25.19,19.72,73.35,395,27.83
2fa2dbe1,8,Holstein,25.49,12.37,38.04,72,30.94
791dcc7e,7,Holstein,23.18,31.97,56.21,283,19.3
48e12cfa,2,Guernsey,15.05,36.25,81.03,147,7.24
019ca2d5,6,Holstein,19.74,20.62,58.71,215,28.1
15566bfe,2,Holstein,26.82,25.3,73.02,27,24.81
ca6d54b1,6,Jersey,18.96,20.99,66.64,385,15.34
194b7a00,7,Holstein,23.78,39.63,73.23,373,11.16
be6a32a5,10,Holstein,23.48,8.1,49.81,233,20.58
7ffe96c7,5,Jersey,16.32,18.05,62.05,314,19.21
85596f79,7,Holstein,23.67,33.42,63.48,16,24.61
75c1c421,9,Holstein,25.74,23.06,52.69,122,27.63
e64e4de4,2,Jersey,19.76,14.45,48.17,304,16.93
69467142,2,Holstein,23.2,7.49,51.79,248,26.86
aac5161d,10,Holstein,21.21,40.93,55.12,145,11.96
972c1fa0,8,Jersey,20.27,19.84,76.29,338,17.63
82434d8e,2,Holstein,27.91,27.96,46.53,356,19.22
29271f63,9,Guernsey,19.16,19.87,52.72,283,15.15
6153d723,8,Guernsey,16.28,34.85,48.69,104,14.96
2c4ff69f,3,Jersey,13.88,30.77,79.8,293,11.9
8b6e24cb,2,Holstein,20.44,16.93,25.87,136,26.31
dc7fe98d,8,Guernsey,19.64,4.47,73.08,248,16.55
fab0994f,9,Holstein,20.71,15.53,53.43,382,18.99
d505f8c3,7,Holstein,25.24,-3.43,78.6,126,33.76
ced68330,10,Holstein,21.24,15.66,63.21,391,18.3
99b42a30,7,Holstein,24.05,15.21,62.31,217,30.5
2ef76f85,8,Holstein,22.84,32.05,70.57,121,21.27
6c6840da,2,Jersey,11.84,35.14,68.2,130,11.96
aa77f4e0,4,Holstein,25.95,11.63,50.92,177,34.14
351b3b78,5,Holstein,21.44,23.69,43.37,205,30.59
fbb1f917,6,Holstein,26.63,32.24,78.42,43,24.8
13c2781d,2,Holstein,24.57,12.1,72.11,89,33.39
2cf89e82,5,Holstein,23.48,23.72,58.84,363,23.75
7034d9c1,5,Jersey,16.85,28.83,53.87,109,22.86
164d2568,5,Holstein,23.81,29.41,24.95,95,33.48
a1f4c326,8,Holstein,24.75,11.22,49.92,292,24.9
f73f71d8,10,Jersey,19.3,17.38,65.67,375,13.86
93950794,7,Jersey,19.25,15.95,51.25,332,19.34
f871a6bd,5,Holstein,26.76,17.44,91.73,379,28.55
495ebd66,3,Holstein,22.2,17.15,63.45,50,34.41
68630f18,6,Jersey,19.73,15.65,53.08,118,25.7
289bac21,7,Jersey,19.54,25.12,59.83,195,18.96
3e1b1c11,5,Jersey,22.52,17.03,80.07,275,24.56
64fdd93c,3,Guernsey,18.78,22.97,95.57,55,15.34
158f6f0d,5,Holstein,22.52,23.66,57.22,118,34.09
ecc82138,6,Jersey,23.01,9.16,52.64,263,21.07
5160edad,10,Holstein,22.29,20.95,65.44,142,24.5
833087d7,10,Holstein,27.83,24.38,85.2,366,15.65
5c64229b,4,Jersey,22.37,26.22,39.49,370,17.06
a80444be,7,Holstein,25.59,13.65,40.72,338,27.21
d3ef820f,9,Holstein,15.81,9.39,51.13,266,21.11
164d2568,5,Holstein,19.8,35.63,51.34,199,23.99
7e0bd251,6,Jersey,18.66,17.81,64.13,54,21.24
0f00ac00,5,Jersey,22.56,30.21,40.92,207,24.83
0f00ac00,5,Jersey,15.39,25.6,74.79,239,20.06
7e0bd251,6,Jersey,15.85,9.82,54.4,265,17.48
21555d0f,2,Jersey,17.27,5.53,60.55,112,19.88
88422a24,6,Holstein,30.35,31.76,41.46,192,29.68
0d3f468b,5,Holstein,22.22,35.52,42.1,357,18.9
f0f5a619,7,Jersey,16.46,17.24,70.54,243,18.37
977e3f10,7,Holstein,29.76,31.08,68.94,282,22.45
ea26de82,4,Holstein,17.48,27.09,29.7,53,32.55
955458f8,2,Guernsey,19.56,29.15,73.42,300,14.46
6ae0fc83,8,Holstein,20.17,17.47,76.58,342,22.1
09452deb,5,Holstein,26.4,23.32,60.71,177,33.31
f1515749,8,Holstein,31.86,13.72,78.38,158,32.59
7a2c4bdc,10,Holstein,25.07,15.35,62.23,341,20.31
e72a4015,7,Holstein,23.52,26.96,58.23,379,19.8
bc196e0b,8,Guernsey,16.12,16.62,82.0,261,16.07
dc7fe98d,8,Guernsey,18.03,27.7,62.46,159,17.7
f3b79158,9,Holstein,19.02,12.77,37.07,333,21.65
56a37335,9,Holstein,27.73,22.45,47.98,324,22.89
45cd2f60,9,Holstein,25.52,23.5,36.83,25,26.97
d6b505d3,10,Holstein,24.7,18.52,69.49,353,21.34
0b68f8b5,5,Jersey,13.32,20.06,73.25,188,21.46
3f5f054c,4,Holstein,26.9,16.34,67.12,322,27.76
53ffed8d,8,Holstein,29.55,13.76,85.52,50,32.98
fc773bd4,10,Holstein,20.04,37.02,70.55,166,12.72
1d5957a0,2,Holstein,20.63,31.25,35.06,246,22.71
f8daec18,7,Jersey,17.2,17.09,44.82,131,23.56
900cd847,2,Holstein,25.71,17.01,63.32,116,32.05
202ed345,3,Holstein,24.52,7.12,64.61,268,30.33
15a40370,5,Holstein,25.31,13.09,31.84,165,37.63
1616683d,5,Jersey,18.29,20.84,76.31,107,28.06
5f499d47,10,Holstein,25.48,11.56,78.43,375,21.09
1d98879b,9,Holstein,23.72,2.57,63.93,206,24.68
aac5161d,10,Holstein,21.1,14.37,58.79,242,22.44
cc751d7c,8,Holstein,23.15,16.66,71.35,192,30.35
fafb9efc,4,Holstein,20.66,6.5,50.68,288,24.29
36e8f36b,2,Holstein,20.09,-1.23,46.81,360,21.2
0163afda,3,Holstein,21.55,20.89,70.68,165,29.08
8e249c1d,2,Holstein,25.26,11.89,62.15,287,23.79
972c1fa0,8,Jersey,21.12,36.89,63.89,252,8.56
d086b276,4,Holstein,23.09,4.56,53.62,221,30.4
69689cc9,5,Holstein,30.42,30.69,95.88,158,27.47
487c46b5,6,Holstein,26.52,12.24,73.02,379,26.37
98aded31,9,Jersey,19.3,7.0,44.72,243,17.69
a9f685f1,6,Jersey,18.01,13.25,43.78,16,20.06
d8109cd1,9,Jersey,23.91,30.4,81.54,114,15.15
3c347b94,3,Jersey,16.22,26.62,71.39,40,18.59
3bf8ec73,2,Holstein,25.28,23.73,79.39,262,24.75
8c32c618,5,Holstein,20.21,14.93,36.24,131,36.35
0d3dcb73,9,Holstein,26.03,15.83,73.91,338,23.28
73478907,2,Jersey,17.98,11.07,62.57,201,19.32
757d0f76,8,Holstein,27.1,5.4,44.71,107,34.29
d7b84b86,5,Holstein,22.12,25.7,52.91,354,23.83
07a75ae9,10,Holstein,16.21,30.25,50.6,17,18.09
12e3673b,7,Holstein,23.53,16.16,60.62,159,32.6
646e599e,7,Holstein,21.6,29.99,56.07,161,26.74
30d10efb,6,Holstein,22.45,15.97,34.04,366,24.25
7e8707b8,3,Holstein,22.23,-3.05,51.27,346,26.77
9f7f3b25,2,Jersey,21.58,25.81,60.98,54,21.99
202ed345,3,Holstein,23.2,20.45,48.6,338,24.99
ff0e3cc5,9,Holstein,27.52,21.59,34.75,82,31.91
1952353a,4,Guernsey,16.07,17.53,57.34,230,17.59
76d0849f,7,Holstein,29.59,6.29,70.77,268,31.34
d9af4e13,4,Holstein,23.0,28.71,31.19,253,26.21
